"","STATE","GISJOIN","STATEICP","STATEFIPS","COUNTYFIPS","ALLCOUNTIES","gr.lra.2"
"526","Georgia","G1301130","44","13","2310","Pike",0
"527","Georgia","G1301150","44","13","2330","Polk",0
"528","Georgia","G1301170","44","13","2350","Pulaski",1
"529","Georgia","G1301190","44","13","2370","Putnam",1
"530","Georgia","G1301210","44","13","2390","Quitman",1
"531","Georgia","G1301230","44","13","2410","Rabun",0
"532","Georgia","G1301250","44","13","2430","Randolph",1
"533","Georgia","G1301270","44","13","2450","Richmond",1
"534","Georgia","G1301290","44","13","2470","Rockdale",0
"535","Georgia","G1301310","44","13","2490","Schley",1
"536","Georgia","G1301330","44","13","2510","Screven",1
"537","Georgia","G1301350","44","13","2530","Seminole",1
"538","Georgia","G1301370","44","13","2550","Spalding",0
"539","Georgia","G1301390","44","13","2570","Stephens",0
"540","Georgia","G1301410","44","13","2590","Stewart",1
"541","Georgia","G1301430","44","13","2610","Sumter",1
"542","Georgia","G1301450","44","13","2630","Talbot",1
"543","Georgia","G1301470","44","13","2650","Taliaferro",1
"544","Georgia","G1301490","44","13","2670","Tattnall",1
"545","Georgia","G1301510","44","13","2690","Taylor",1
"546","Georgia","G1301530","44","13","2710","Telfair",1
"547","Georgia","G1301550","44","13","2730","Terrell",1
"548","Georgia","G1301570","44","13","2750","Thomas",1
"549","Georgia","G1301590","44","13","2770","Tift",1
"550","Georgia","G1301610","44","13","2790","Toombs",1
"551","Georgia","G1301630","44","13","2810","Towns",0
"552","Georgia","G1301650","44","13","2830","Treutlen",1
"553","Georgia","G1301670","44","13","2850","Troup",0
"554","Georgia","G1301690","44","13","2870","Turner",1
"555","Georgia","G1301710","44","13","2890","Twiggs",1
"556","Georgia","G1301730","44","13","2910","Union",0
"557","Georgia","G1301750","44","13","2930","Upson",1
"558","Georgia","G1301770","44","13","2950","Walker",0
"559","Georgia","G1301790","44","13","2970","Walton",1
"560","Georgia","G1301810","44","13","2990","Ware",1
"561","Georgia","G1301830","44","13","3010","Warren",1
"562","Georgia","G1301850","44","13","3030","Washington",1
"563","Georgia","G1301870","44","13","3050","Wayne",1
"564","Georgia","G1301890","44","13","3070","Webster",1
"565","Georgia","G1301910","44","13","3090","Wheeler",1
"566","Georgia","G1301930","44","13","3110","White",0
"567","Georgia","G1301950","44","13","3130","Whitfield",0
"568","Georgia","G1301970","44","13","3150","Wilcox",1
"569","Georgia","G1301990","44","13","3170","Wilkes",1
"570","Georgia","G1302010","44","13","3190","Wilkinson",1
"571","Georgia","G1302015","44","13","3210","Worth",1
"572","Hawaii","G1302050","82","15","15","Hawaii",1
"573","Hawaii","G1302070","82","15","35","Honolulu",1
"574","Hawaii","G1302090",NA,"15","5","Kalawao",1
"575","Hawaii","G1302110","82","15","75","Kauai",1
"576","Hawaii","G1302130","82","15","95","Maui",1
"577","Idaho","G1302150","63","16","10","Ada",1
"578","Idaho","G1302170","63","16","30","Adams",1
"579","Idaho","G1302190","63","16","50","Bannock",1
"580","Idaho","G1302210","63","16","70","Bear Lake",1
"581","Idaho","G1302230","63","16","90","Benewah",1
"582","Idaho","G1302250","63","16","110","Bingham",1
"583","Idaho","G1302270","63","16","130","Blaine",1
"584","Idaho","G1302290","63","16","150","Boise",1
"585","Idaho","G1302310","63","16","170","Bonner",1
"586","Idaho","G1302330","63","16","190","Bonneville",1
"587","Idaho","G1302350","63","16","210","Boundary",1
"588","Idaho","G1302370","63","16","230","Butte",1
"589","Idaho","G1302390","63","16","250","Camas",1
"590","Idaho","G1302410","63","16","270","Canyon",1
"591","Idaho","G1302430","63","16","290","Caribou",1
"592","Idaho","G1302450","63","16","310","Cassia",1
"593","Idaho","G1302470","63","16","330","Clark",1
"594","Idaho","G1302490","63","16","350","Clearwater",1
"595","Idaho","G1302510","63","16","370","Custer",1
"596","Idaho","G1302530","63","16","390","Elmore",1
"597","Idaho","G1302550","63","16","410","Franklin",1
"598","Idaho","G1302570","63","16","430","Fremont",1
"599","Idaho","G1302590","63","16","450","Gem",1
"600","Idaho","G1302610","63","16","470","Gooding",1
"601","Idaho","G1302630","63","16","490","Idaho",1
"602","Idaho","G1302650","63","16","510","Jefferson",1
"603","Idaho","G1302670","63","16","530","Jerome",1
"604","Idaho","G1302690","63","16","550","Kootenai",1
"605","Idaho","G1302710","63","16","570","Latah",1
"606","Idaho","G1302730","63","16","590","Lemhi",1
"607","Idaho","G1302750","63","16","610","Lewis",1
"608","Idaho","G1302770","63","16","630","Lincoln",1
"609","Idaho","G1302790","63","16","650","Madison",1
"610","Idaho","G1302810","63","16","670","Minidoka",1
"611","Idaho","G1302830","63","16","690","Nez Perce",1
"612","Idaho","G1302850","63","16","710","Oneida",1
"613","Idaho","G1302870","63","16","730","Owyhee",1
"614","Idaho","G1302890","63","16","750","Payette",1
"615","Idaho","G1302910","63","16","770","Power",1
"616","Idaho","G1302930","63","16","790","Shoshone",1
"617","Idaho","G1302950","63","16","810","Teton",1
"618","Idaho","G1302970","63","16","830","Twin Falls",1
"619","Idaho","G1302990","63","16","850","Valley",1
"620","Idaho","G1303010","63","16","870","Washington",1
"621","Idaho","G1303030","63","16","875","Yellowstone National Park",1
"622","Illinois","G1303050","21","17","10","Adams",1
"623","Illinois","G1303070","21","17","30","Alexander",1
"624","Illinois","G1303090","21","17","50","Bond",1
"625","Illinois","G1303110","21","17","70","Boone",0
"626","Illinois","G1303130","21","17","90","Brown",1
"627","Illinois","G1303150","21","17","110","Bureau",1
"628","Illinois","G1303170","21","17","130","Calhoun",1
"629","Illinois","G1303190","21","17","150","Carroll",0
"630","Illinois","G1303210","21","17","170","Cass",1
"631","Illinois","G1550015","21","17","190","Champaign",1
"632","Illinois","G1550035","21","17","210","Christian",1
"633","Illinois","G1500050","21","17","230","Clark",1
"634","Illinois","G1550075","21","17","250","Clay",1
"635","Illinois","G1550095","21","17","270","Clinton",1
"636","Illinois","G1600010","21","17","290","Coles",1
"637","Illinois","G1600030","21","17","310","Cook",0
"638","Illinois","G1600050","21","17","330","Crawford",1
"639","Illinois","G1600070","21","17","350","Cumberland",1
"640","Illinois","G1600110","21","17","390","De Witt",1
"641","Illinois","G1600090","21","17","370","DeKalb",0
"642","Illinois","G1600130","21","17","410","Douglas",1
"643","Illinois","G1600150","21","17","430","Dupage",0
"644","Illinois","G1600170","21","17","450","Edgar",1
"645","Illinois","G1600190","21","17","470","Edwards",1
"646","Illinois","G1600210","21","17","490","Effingham",1
"647","Illinois","G1600230","21","17","510","Fayette",1
"648","Illinois","G1600250","21","17","530","Ford",1
"649","Illinois","G1600270","21","17","550","Franklin",1
"650","Illinois","G1600290","21","17","570","Fulton",1
"651","Illinois","G1600310","21","17","590","Gallatin",1
"652","Illinois","G1600330","21","17","610","Greene",1
"653","Illinois","G1600350","21","17","630","Grundy",0
"654","Illinois","G1600370","21","17","650","Hamilton",1
"655","Illinois","G1600390","21","17","670","Hancock",1
"656","Illinois","G1600410","21","17","690","Hardin",1
"657","Illinois","G1600430","21","17","710","Henderson",1
"658","Illinois","G1600450","21","17","730","Henry",1
"659","Illinois","G1600470","21","17","750","Iroquois",1
"660","Illinois","G1600490","21","17","770","Jackson",1
"661","Illinois","G1600510","21","17","790","Jasper",1
"662","Illinois","G1600530","21","17","810","Jefferson",1
"663","Illinois","G1600550","21","17","830","Jersey",1
"664","Illinois","G1600570","21","17","850","Jo Daviess",0
"665","Illinois","G1600590","21","17","870","Johnson",1
"666","Illinois","G1600610","21","17","890","Kane",0
"667","Illinois","G1600630","21","17","910","Kankakee",1
"668","Illinois","G1600650","21","17","930","Kendall",0
"669","Illinois","G1600670","21","17","950","Knox",1
"670","Illinois","G1600710","21","17","990","La Salle",0
"671","Illinois","G1600690","21","17","970","Lake",0
"672","Illinois","G1600730","21","17","1010","Lawrence",1
"673","Illinois","G1600750","21","17","1030","Lee",0
"674","Illinois","G1600770","21","17","1050","Livingston",1
"675","Illinois","G1600790","21","17","1070","Logan",1
"676","Illinois","G1600870","21","17","1150","Macon",1
"677","Illinois","G1600875","21","17","1170","Macoupin",1
"678","Illinois","G1700010","21","17","1190","Madison",1
"679","Illinois","G1700030","21","17","1210","Marion",1
"680","Illinois","G1700050","21","17","1230","Marshall",1
"681","Illinois","G1700070","21","17","1250","Mason",1
"682","Illinois","G1700090","21","17","1270","Massac",1
"683","Illinois","G1600810","21","17","1090","McDonough",1
"684","Illinois","G1600830","21","17","1110","McHenry",0
"685","Illinois","G1600850","21","17","1130","McLean",1
"686","Illinois","G1700110","21","17","1290","Menard",1
"687","Illinois","G1700130","21","17","1310","Mercer",1
"688","Illinois","G1700150","21","17","1330","Monroe",1
"689","Illinois","G1700170","21","17","1350","Montgomery",1
"690","Illinois","G1700190","21","17","1370","Morgan",1
"691","Illinois","G1700210","21","17","1390","Moultrie",1
"692","Illinois","G1700230","21","17","1410","Ogle",0
"693","Illinois","G1700250","21","17","1430","Peoria",1
"694","Illinois","G1700270","21","17","1450","Perry",1
"695","Illinois","G1700290","21","17","1470","Piatt",1
"696","Illinois","G1700310","21","17","1490","Pike",1
"697","Illinois","G1700330","21","17","1510","Pope",1
"698","Illinois","G1700350","21","17","1530","Pulaski",1
"699","Illinois","G1700370","21","17","1550","Putnam",1
"700","Illinois","G1700390","21","17","1570","Randolph",1
"701","Illinois","G1700410","21","17","1590","Richland",1
"702","Illinois","G1700430","21","17","1610","Rock Island",1
"703","Illinois","G1700470","21","17","1650","Saline",1
"704","Illinois","G1700490","21","17","1670","Sangamon",1
"705","Illinois","G1700510","21","17","1690","Schuyler",1
"706","Illinois","G1700530","21","17","1710","Scott",1
"707","Illinois","G1700550","21","17","1730","Shelby",1
"708","Illinois","G1700450","21","17","1630","St Clair",1
"709","Illinois","G1700570","21","17","1750","Stark",1
"710","Illinois","G1700590","21","17","1770","Stephenson",0
"711","Illinois","G1700610","21","17","1790","Tazewell",1
"712","Illinois","G1700630","21","17","1810","Union",1
"713","Illinois","G1700650","21","17","1830","Vermilion",1
"714","Illinois","G1700670","21","17","1850","Wabash",1
"715","Illinois","G1700690","21","17","1870","Warren",1
"716","Illinois","G1700710","21","17","1890","Washington",1
"717","Illinois","G1700730","21","17","1910","Wayne",1
"718","Illinois","G1700750","21","17","1930","White",1
"719","Illinois","G1700770","21","17","1950","Whiteside",0
"720","Illinois","G1700790","21","17","1970","Will",0
"721","Illinois","G1700810","21","17","1990","Williamson",1
"722","Illinois","G1700830","21","17","2010","Winnebago",0
"723","Illinois","G1700850","21","17","2030","Woodford",1
"724","Indiana","G1700870","22","18","10","Adams",1
"725","Indiana","G1700890","22","18","30","Allen",1
"726","Indiana","G1700910","22","18","50","Bartholomew",1
"727","Indiana","G1700930","22","18","70","Benton",1
"728","Indiana","G1700950","22","18","90","Blackford",1
"729","Indiana","G1700970","22","18","110","Boone",1
"730","Indiana","G1700990","22","18","130","Brown",1
"731","Indiana","G1701010","22","18","150","Carroll",1
"732","Indiana","G1701030","22","18","170","Cass",1
"733","Indiana","G1701050","22","18","190","Clark",1
"734","Indiana","G1701070","22","18","210","Clay",1
"735","Indiana","G1701090","22","18","230","Clinton",1
"736","Indiana","G1701110","22","18","250","Crawford",1
"737","Indiana","G1701130","22","18","270","Daviess",1
"738","Indiana","G1701150","22","18","290","Dearborn",1
"739","Indiana","G1701170","22","18","310","Decatur",1
"740","Indiana","G1701190","22","18","330","DeKalb",1
"741","Indiana","G1701210","22","18","350","Delaware",1
"742","Indiana","G1701230","22","18","370","Dubois",1
"743","Indiana","G1701250","22","18","390","Elkhart",1
"744","Indiana","G1701270","22","18","410","Fayette",1
"745","Indiana","G1701290","22","18","430","Floyd",1
"746","Indiana","G1701310","22","18","450","Fountain",1
"747","Indiana","G1701330","22","18","470","Franklin",1
"748","Indiana","G1701350","22","18","490","Fulton",1
"749","Indiana","G1701370","22","18","510","Gibson",1
"750","Indiana","G1701390","22","18","530","Grant",1
"751","Indiana","G1701410","22","18","550","Greene",1
"752","Indiana","G1701430","22","18","570","Hamilton",1
"753","Indiana","G1701450","22","18","590","Hancock",1
"754","Indiana","G1701470","22","18","610","Harrison",1
"755","Indiana","G1701490","22","18","630","Hendricks",1
"756","Indiana","G1701510","22","18","650","Henry",1
"757","Indiana","G1701530","22","18","670","Howard",1
"758","Indiana","G1701550","22","18","690","Huntington",1
"759","Indiana","G1701570","22","18","710","Jackson",1
"760","Indiana","G1701590","22","18","730","Jasper",1
"761","Indiana","G1701610","22","18","750","Jay",1
"762","Indiana","G1701630","22","18","770","Jefferson",1
"763","Indiana","G1701650","22","18","790","Jennings",1
"764","Indiana","G1701670","22","18","810","Johnson",1
"765","Indiana","G1701690","22","18","830","Knox",1
"766","Indiana","G1701710","22","18","850","Kosciusko",1
"767","Indiana","G1701730","22","18","870","Lagrange",1
"768","Indiana","G1701750","22","18","890","Lake",1
"769","Indiana","G1701770","22","18","910","LaPorte",1
"770","Indiana","G1701790","22","18","930","Lawrence",1
"771","Indiana","G1701810","22","18","950","Madison",1
"772","Indiana","G1701830","22","18","970","Marion",1
"773","Indiana","G1701850","22","18","990","Marshall",1
"774","Indiana","G1701870","22","18","1010","Martin",1
"775","Indiana","G1701890","22","18","1030","Miami",1
"776","Indiana","G1701910","22","18","1050","Monroe",1
"777","Indiana","G1701930","22","18","1070","Montgomery",1
"778","Indiana","G1701950","22","18","1090","Morgan",1
"779","Indiana","G1701970","22","18","1110","Newton",1
"780","Indiana","G1701990","22","18","1130","Noble",1
"781","Indiana","G1702010","22","18","1150","Ohio",1
"782","Indiana","G1702030","22","18","1170","Orange",1
"783","Indiana","G1800010","22","18","1190","Owen",1
"784","Indiana","G1800030","22","18","1210","Parke",1
"785","Indiana","G1800050","22","18","1230","Perry",1
"786","Indiana","G1800070","22","18","1250","Pike",1
"787","Indiana","G1800090","22","18","1270","Porter",1
"788","Indiana","G1800110","22","18","1290","Posey",1
"789","Indiana","G1800130","22","18","1310","Pulaski",1
"790","Indiana","G1800150","22","18","1330","Putnam",1
"791","Indiana","G1800170","22","18","1350","Randolph",1
"792","Indiana","G1800190","22","18","1370","Ripley",1
"793","Indiana","G1800210","22","18","1390","Rush",1
"794","Indiana","G1800250","22","18","1430","Scott",1
"795","Indiana","G1800270","22","18","1450","Shelby",1
"796","Indiana","G1800290","22","18","1470","Spencer",1
"797","Indiana","G1800230","22","18","1410","St Joseph",1
"798","Indiana","G1800310","22","18","1490","Starke",1
"799","Indiana","G1800330","22","18","1510","Steuben",1
"800","Indiana","G1800350","22","18","1530","Sullivan",1
"801","Indiana","G1800370","22","18","1550","Switzerland",1
"802","Indiana","G1800390","22","18","1570","Tippecanoe",1
"803","Indiana","G1800410","22","18","1590","Tipton",1
"804","Indiana","G1800430","22","18","1610","Union",1
"805","Indiana","G1800450","22","18","1630","Vanderburgh",1
"806","Indiana","G1800470","22","18","1650","Vermillion",1
"807","Indiana","G1800490","22","18","1670","Vigo",1
"808","Indiana","G1800510","22","18","1690","Wabash",1
"809","Indiana","G1800530","22","18","1710","Warren",1
"810","Indiana","G1800550","22","18","1730","Warrick",1
